aweme_id,cid,create_time,text,reply_comment_total
7273270653707390241,7276896950628320030,2023-09-09,"i might be wrong, but it doesn’t look like it’s big it just looks like waves?",1
7271051377613212971,7271095568490169131,2023-08-25,how’s this gonna effect atlanta,1
7272071106490600747,7272432103450936107,2023-08-28,Relaaaaaaax😂,1
7272071106490600747,7276087781124801326,2023-09-07,Thank you for posting this because man it’s so infuriating every year when people do this. Look at Ian man I live close to fort myers and that beyond,1
7272071106490600747,7272669825205011230,2023-08-29,I’ve only lived here for a month and I didn’t even want to move here. I’m trying to fly up to Wisconsin on Thursday and now I think my flights going,1
7276212349919415595,7276215213694878506,2023-09-08,Blud said he leaving he turning Fr,1
7272389824391269674,7272908726569321258,2023-08-30,"It’s definitely getting serious here in Union County, fl 😞 just had to park my car by the road and run into my house",1
7284407922543643936,7285204091831419656,2023-10-02,🥺 nam mô a di đà phật,0
7284407922543643936,7285055551825822469,2023-10-01,ooooh God rescue them,0
7284407922543643936,7285001491105448710,2023-10-01,🥺🥺🥺ขอให้ทุกคนปลอดภัย,0
7284407922543643936,7285775649423770369,2023-10-03,Amen xin chúa thương xót chúng con và toàn thế giới🥺🙏,0
7284407922543643936,7284863668180009733,2023-10-01,Dios cuídalos 🙏🏻🙏🏻🙏🏻,0
7284407922543643936,7285034516217332486,2023-10-01,ขอให้ทุกชีวิตปลอดภัยนะคะ,0
7272389824391269674,7273049365849752353,2023-08-30,I need u in my life as my calming coach x,0
7284407922543643936,7285156283249804039,2023-10-02,@kymmycole,0
7284407922543643936,7284979219679298310,2023-10-01,how true is this,0
7284407922543643936,7284833535583945477,2023-10-01,ขอปลอดภัยทุกคนนะคะ,0
7284407922543643936,7285224655064957701,2023-10-02,oh mercy from above,0
7272071106490600747,7272479471385805611,2023-08-28,why is this video 4 minutes like girl (no hate but I'm just like 4 minutes is crazy),0
7284407922543643936,7284992927771411207,2023-10-01,That is so scary😳,0
